gene_name	transcript_id	se_id	SElet_id	reads_novo_ser	nb_pmt_novo
Ift52	ENSMUST00000150396	1257	969	43.8529009653515	1
Ift52	ENSMUST00000150396	1257	970	31.5740886950531	1
2900073G15Rik	ENSMUST00000150456	7886	800	5.19615242270663	1
Lmna	ENSMUST00000150496	1607	1018	7.89352217376327	0
Atp5j	ENSMUST00000150502	7597	686	3.50823207722812	1
Atp5j	ENSMUST00000150502	7597	687	1.75411603861406	1
Atp5j	ENSMUST00000150502	7597	688	8.77058019307029	1
Atp5j	ENSMUST00000150502	7597	693	35.0823207722812	1
Atp5j	ENSMUST00000150502	7597	694	0	1
Timm17b	ENSMUST00000150541	8554	1567	36.8364368108952	2
Timm17b	ENSMUST00000150541	8554	1571	96.9948452238571	2
Mkrn1	ENSMUST00000150575	3044	1250	72.9348741175295	0
Sall4	ENSMUST00000150588	1300	979	4.67531244343138	0
Otud5	ENSMUST00000150644	8554	1567	6.92820323027551	1
Otud5	ENSMUST00000150644	8554	1571	37.2390923627309	1
Mto1	ENSMUST00000150850	4657	1516	14.9099863282195	1
Mto1	ENSMUST00000150850	4657	1517	4.38529009653515	1
Mto1	ENSMUST00000150850	4657	1519	6.13940613514921	1
Mto1	ENSMUST00000150850	4657	1520	1.75411603861406	1
Mto1	ENSMUST00000150850	4657	1521	8.77058019307029	1
Mto1	ENSMUST00000150850	4657	1525	7.01646415445624	1
Hsd17b14	ENSMUST00000150887	3568	1356	71.9998116288433	1
Clip3	ENSMUST00000150892	3525	1349	11.2583302491977	1
Rab34	ENSMUST00000150941	5597	316	0.866025403784439	1
Rab34	ENSMUST00000150941	5597	320	0.866025403784439	1
Rab34	ENSMUST00000150941	5597	322	2.59807621135332	1
Rpl23	ENSMUST00000150955	5711	337	21.650635094611	2
Rpl23	ENSMUST00000150955	5711	339	27.712812921102	2
Slbp	ENSMUST00000151081	2465	1175	5.19615242270663	1
Slbp	ENSMUST00000151081	2465	1178	1.73205080756888	1
Trpv2	ENSMUST00000151195	5533	287	9.64763821237733	1
Midn	ENSMUST00000151202	5111	235	29.819972656439	1
Midn	ENSMUST00000151202	5111	237	14.0329283089125	1
Fbxo44	ENSMUST00000151246	2317	1163	40.3446688881234	1
Fbxo44	ENSMUST00000151246	2317	1167	5.26234811584218	1
Ap1g2	ENSMUST00000151314	6815	518	25.2466871945295	1
Cirbp	ENSMUST00000151321	5111	235	66.6839560914018	2
Cirbp	ENSMUST00000151321	5111	237	18.1865334794732	2
Pdk1	ENSMUST00000151358	931	939	4.33012701892219	1
Pdk1	ENSMUST00000151358	931	940	6.06217782649107	1
Pipox	ENSMUST00000151383	5597	320	79.4803115383335	0
Tulp2	ENSMUST00000151506	3568	1356	15.7870443475265	0
Mycn	ENSMUST00000151534	5880	385	11.2207498642353	1
Mycn	ENSMUST00000151534	5880	386	14.9609998189804	1
Mycn	ENSMUST00000151534	5880	388	59.8439992759217	1
Mycn	ENSMUST00000151534	5875	378	6.06217782649107	1
Mycn	ENSMUST00000151534	5875	380	16.4544826719043	1
Mycn	ENSMUST00000151534	5876	384	5.19615242270663	1
Rap1gap	ENSMUST00000151601	2268	1116	9.64763821237733	0
Atp9a	ENSMUST00000151610	1300	979	17.7661872850393	1
Atp9a	ENSMUST00000151610	1300	984	9.64763821237733	1
Atp9a	ENSMUST00000151610	1300	990	16.6641023668336	1
Mllt6	ENSMUST00000151729	5711	337	177.661872850392	1
Mllt6	ENSMUST00000151729	5711	339	286.129121538001	1
Tnip1	ENSMUST00000151736	5499	276	37.4024995474511	1
Tnip1	ENSMUST00000151736	5499	283	37.4024995474511	1
Tnip1	ENSMUST00000151736	5499	285	94.4413113573139	1
Usp48	ENSMUST00000151807	2265	1102	68.4105255059483	0
Rrp1b	ENSMUST00000151808	7767	729	6.06217782649107	2
Rrp1b	ENSMUST00000151808	7767	731	48.4974226119286	2
Rrp1b	ENSMUST00000151808	7767	732	13.856406460551	2
Rrp1b	ENSMUST00000151808	7767	735	16.4544826719043	2
Rrp1b	ENSMUST00000151808	7767	737	35.507041555162	2
Rrp1b	ENSMUST00000151808	7767	738	10.3923048454133	2
Txnip	ENSMUST00000151832	1629	1033	249.661684479236	1
Txnip	ENSMUST00000151832	1630	1037	3.46410161513775	1
Hdac6	ENSMUST00000151916	8554	1567	35.9593787915882	1
Hdac6	ENSMUST00000151916	8554	1571	51.7464231391147	1
Nucb1	ENSMUST00000151940	3568	1356	82.4434538148608	1
Gadd45a	ENSMUST00000151958	3130	1263	92.9681500465451	1
Ppfia3	ENSMUST00000151970	3568	1356	0.866025403784439	1
Itga6	ENSMUST00000152009	931	940	9.64763821237733	0
Otx2	ENSMUST00000152018	6789	513	108.467248687608	1
Otx2	ENSMUST00000152018	6789	514	97.2464988233727	1
Spen	ENSMUST00000152081	2292	1144	26.3117405792109	1
Spen	ENSMUST00000152081	2292	1145	15.7870443475265	1
Fbxo6	ENSMUST00000152098	2317	1163	15.7870443475265	1
Fbxo6	ENSMUST00000152098	2317	1167	1.75411603861406	1
Eif4a2	ENSMUST00000152129	7434	670	100.986748778118	3
Eif4a2	ENSMUST00000152129	7434	671	164.570998008785	3
Eif4a2	ENSMUST00000152129	7434	672	296.41480891355	3
Ift52	ENSMUST00000152201	1256	959	105.662061221549	1
Ift52	ENSMUST00000152201	1256	960	83.2205614930786	1
Ift52	ENSMUST00000152201	1257	963	55.2546552163429	1
Ift52	ENSMUST00000152201	1257	967	78.9352217376327	1
Ift52	ENSMUST00000152201	1257	969	43.8529009653515	1
Ift52	ENSMUST00000152201	1257	970	31.5740886950531	1
Orai1	ENSMUST00000152213	2770	1237	25.1147367097487	1
Orai1	ENSMUST00000152213	2770	1238	19.0525588832576	1
Agtrap	ENSMUST00000152323	2317	1167	8.41556239817649	1
Mthfr	ENSMUST00000152498	2317	1163	26.3117405792109	1
Mthfr	ENSMUST00000152498	2317	1167	7.01646415445624	1
Stk11	ENSMUST00000152592	5111	235	63.1481773901061	1
Stk11	ENSMUST00000152592	5111	237	4.38529009653515	1
Nek8	ENSMUST00000152611	5597	316	7.79422863405995	1
Nek8	ENSMUST00000152611	5597	320	19.0525588832576	1
Nek8	ENSMUST00000152611	5597	322	24.2487113059643	1
Nphs1as	ENSMUST00000152625	3525	1349	7.48049990949021	1
Ggt1	ENSMUST00000152657	5091	218	0.866025403784439	1
Ggt1	ENSMUST00000152657	5091	221	6.92820323027551	1
Pdk1	ENSMUST00000152696	931	939	4.33012701892219	1
Pdk1	ENSMUST00000152696	931	940	6.06217782649107	1
Usp49	ENSMUST00000152724	7822	772	10.3923048454133	0
Polr2e	ENSMUST00000152843	5111	235	98.181561312059	1
Polr2e	ENSMUST00000152843	5111	237	15.8960623076667	1
Tulp2	ENSMUST00000152886	3568	1356	15.7870443475265	0
L1td1	ENSMUST00000152889	2076	1073	14.7224318643355	1
Hus1	ENSMUST00000152890	5331	250	152.420471066061	1
Otud5	ENSMUST00000152899	8554	1567	6.92820323027551	1
Otud5	ENSMUST00000152899	8554	1571	37.2390923627309	1
Lasp1	ENSMUST00000152962	5711	337	37.2390923627309	1
Lasp1	ENSMUST00000152962	5711	339	32.9089653438087	1
Usp48	ENSMUST00000152985	2265	1102	93.8452080658522	0
Ecm1	ENSMUST00000153026	1626	1022	9.64763821237733	1
Ecm1	ENSMUST00000153026	1626	1027	21.9264504826757	1
Ecm1	ENSMUST00000153026	1626	1028	7.01646415445624	1
Ecm1	ENSMUST00000153026	1626	1030	28.942914637132	1
Nfkbid	ENSMUST00000153042	3525	1349	42.0987849267374	1
Aktip	ENSMUST00000153201	4190	1499	5.19615242270663	1
Mpdu1	ENSMUST00000153217	5565	308	28.942914637132	1
Mpdu1	ENSMUST00000153217	5565	310	10.5246962316844	1
Bcat2	ENSMUST00000153219	3568	1356	262.752559320844	1
Vdac1	ENSMUST00000153339	5484	270	102.85687375549	0
Mesdc2	ENSMUST00000153377	3685	1401	16.831124796353	1
Mesdc2	ENSMUST00000153377	3685	1405	10.285687375549	1
Mesdc2	ENSMUST00000153377	3685	1409	53.2985618551177	1
Slc25a39	ENSMUST00000153395	5741	347	11.4017542509914	1
Sec14l1	ENSMUST00000153437	5819	365	43.8529009653515	0
Furin	ENSMUST00000153446	3662	1391	5.19615242270663	1
Furin	ENSMUST00000153446	3662	1393	3.46410161513775	1
Furin	ENSMUST00000153446	3662	1395	0	1
Furin	ENSMUST00000153446	3662	1396	7.79422863405995	1
Furin	ENSMUST00000153446	3662	1397	1.73205080756888	1
Furin	ENSMUST00000153446	3658	1384	2.59807621135332	1
Midn	ENSMUST00000153477	5111	235	29.819972656439	1
Midn	ENSMUST00000153477	5111	237	14.0329283089125	1
Slc2a8	ENSMUST00000153484	817	917	15.5884572681199	1
Slc2a8	ENSMUST00000153484	817	919	3.46410161513775	1
Slc2a8	ENSMUST00000153484	817	920	8.66025403784439	1
Slc2a8	ENSMUST00000153484	817	923	3.46410161513775	1
Slc2a8	ENSMUST00000153484	817	925	0	1
Slc2a8	ENSMUST00000153484	817	931	1.73205080756888	1
Trpv2	ENSMUST00000153486	5533	287	9.64763821237733	1
Lass2	ENSMUST00000153575	1626	1028	2.59807621135332	0
Alpl	ENSMUST00000153588	2268	1116	101.921811266804	0
Slc35a2	ENSMUST00000153620	8554	1567	3.46410161513775	1
Slc35a2	ENSMUST00000153620	8554	1571	10.3923048454133	1
Fam53a	ENSMUST00000153696	2465	1175	1.75411603861406	1
Fam53a	ENSMUST00000153696	2465	1178	11.4017542509914	1
Ap1g2	ENSMUST00000153702	6815	518	25.2466871945295	1
Fbxo44	ENSMUST00000153703	2317	1163	40.3446688881234	1
Fbxo44	ENSMUST00000153703	2317	1167	5.26234811584218	1
Hdac6	ENSMUST00000153788	8554	1567	35.9593787915882	1
Hdac6	ENSMUST00000153788	8554	1571	44.7299589846585	1
Usp48	ENSMUST00000153869	2265	1102	68.4105255059483	0
Slc25a39	ENSMUST00000154001	5741	347	11.4017542509914	1
Lass2	ENSMUST00000154055	1626	1022	0	1
Lass2	ENSMUST00000154055	1626	1027	1.73205080756888	1
Lass2	ENSMUST00000154055	1626	1028	4.33012701892219	1
Lass2	ENSMUST00000154055	1626	1030	3.46410161513775	1
2010001M06Rik	ENSMUST00000154060	2830	1242	1.75411603861406	1
Cd68	ENSMUST00000154124	5565	308	50.8693651198077	2
Cd68	ENSMUST00000154124	5565	310	19.2952764247547	2
Hdac6	ENSMUST00000154200	8554	1567	7.01646415445624	1
Hdac6	ENSMUST00000154200	8554	1571	37.7134948302023	1
Hdac6	ENSMUST00000154244	8554	1567	7.01646415445624	1
Hdac6	ENSMUST00000154244	8554	1571	37.7134948302023	1
Sgsm1	ENSMUST00000154248	2712	1193	23.3765622171569	1
Sgsm1	ENSMUST00000154248	2712	1195	15.8960623076667	1
Sgsm1	ENSMUST00000154248	2712	1196	21.9264504826757	1
Sgsm1	ENSMUST00000154248	2712	1197	8.77058019307029	1
L1td1	ENSMUST00000154279	2076	1073	14.7224318643355	1
Rpl12	ENSMUST00000154340	817	917	7.79422863405995	1
Rpl12	ENSMUST00000154340	817	919	1.73205080756888	1
Rpl12	ENSMUST00000154340	817	920	2.59807621135332	1
Rpl12	ENSMUST00000154340	817	923	3.46410161513775	1
Rpl12	ENSMUST00000154340	817	925	1.73205080756888	1
Ctnnb1	ENSMUST00000154356	4797	1553	8.66025403784439	1
Ctnnb1	ENSMUST00000154356	4797	1559	6.06217782649107	1
Dpf2	ENSMUST00000154365	8324	856	21.0493924633687	1
Dpf2	ENSMUST00000154365	8324	857	71.0416995638694	1
Usp48	ENSMUST00000154395	2265	1102	97.3534401430803	0
Abhd11	ENSMUST00000154469	2830	1242	2.63117405792109	2
Cbfa2t2	ENSMUST00000154487	1210	957	34.2052627529741	0
Cbfa2t2	ENSMUST00000154487	1210	954	46.7653718043597	0
Rab34	ENSMUST00000154542	5597	316	0.866025403784439	1
Rab34	ENSMUST00000154542	5597	320	0.866025403784439	1
Rab34	ENSMUST00000154542	5597	322	2.59807621135332	1
Pqbp1	ENSMUST00000154552	8554	1567	16.4544826719043	1
Pqbp1	ENSMUST00000154552	8554	1571	63.219854476264	1
Polr3c	ENSMUST00000154679	1629	1033	44.1672955930064	1
Pomt1	ENSMUST00000154684	812	901	12.2788122702984	1
Pomt1	ENSMUST00000154684	812	904	7.01646415445624	1
Pomt1	ENSMUST00000154684	812	909	0.87705801930703	1
Pomt1	ENSMUST00000154684	812	912	2.63117405792109	1
Ctnnb1	ENSMUST00000154687	4797	1553	8.66025403784439	1
Ctnnb1	ENSMUST00000154687	4797	1559	6.06217782649107	1
Cirbp	ENSMUST00000154726	5111	235	94.3967690125038	1
Cirbp	ENSMUST00000154726	5111	237	8.66025403784439	1
Pla2g5	ENSMUST00000154844	2273	1123	15.5884572681199	0
Pla2g5	ENSMUST00000154844	2273	1127	13.856406460551	0
Recql	ENSMUST00000154870	3429	1308	21.650635094611	0
Myo18a	ENSMUST00000154892	5597	320	12.2788122702984	0
Npepps	ENSMUST00000154917	5711	337	4.33012701892219	1
Npepps	ENSMUST00000154917	5711	339	3.46410161513775	1
Als2cl	ENSMUST00000155014	4748	1528	7.89352217376327	1
Als2cl	ENSMUST00000155014	4748	1529	15.7870443475265	1
Als2cl	ENSMUST00000155014	4748	1530	4.38529009653515	1
Als2cl	ENSMUST00000155014	4748	1532	12.2788122702984	1
Als2cl	ENSMUST00000155014	4748	1536	8.77058019307029	1
Als2cl	ENSMUST00000155014	4748	1537	10.5246962316844	1
Gadd45a	ENSMUST00000155041	3130	1263	92.9681500465451	1
Slc25a39	ENSMUST00000155104	5741	347	11.4017542509914	1
Rccd1	ENSMUST00000155124	3662	1391	1.73205080756888	1
Rccd1	ENSMUST00000155124	3662	1393	0.866025403784439	1
Rccd1	ENSMUST00000155124	3662	1396	1.73205080756888	1
Rccd1	ENSMUST00000155124	3662	1397	0.866025403784439	1
Rapgef6	ENSMUST00000155132	5499	276	6.06217782649107	1
Rapgef6	ENSMUST00000155132	5499	283	6.06217782649107	1
Rapgef6	ENSMUST00000155132	5499	285	6.06217782649107	1
Kras	ENSMUST00000155145	3450	1325	5.26234811584218	1
Kras	ENSMUST00000155145	3450	1327	3.50823207722812	1
Recql	ENSMUST00000155149	3429	1308	20.7846096908265	0
Nrxn2	ENSMUST00000155158	8324	857	0.866025403784439	0
Zbtb43	ENSMUST00000155198	817	931	18.7012497737255	1
Zbtb43	ENSMUST00000155198	817	917	29.819972656439	1
Zbtb43	ENSMUST00000155198	817	919	20.1723344440617	1
Zbtb43	ENSMUST00000155198	817	920	83.3205118341678	1
Zbtb43	ENSMUST00000155198	817	923	18.4182184054476	1
Zbtb43	ENSMUST00000155198	817	925	7.01646415445624	1
Cbfa2t2	ENSMUST00000155202	1210	954	89.7659989138825	1
Cbfa2t2	ENSMUST00000155202	1210	956	14.9609998189804	1
Cbfa2t2	ENSMUST00000155202	1210	957	169.246310452216	1
Frmd8	ENSMUST00000155227	8324	856	0.87705801930703	1
Frmd8	ENSMUST00000155227	8324	857	8.77058019307029	1
Nufip2	ENSMUST00000155238	5597	316	3.46410161513775	1
Nufip2	ENSMUST00000155238	5597	320	10.3923048454133	1
Nufip2	ENSMUST00000155238	5597	322	11.2583302491977	1
Hsp90aa1	ENSMUST00000155242	6186	452	8.66025403784439	1
Hsp90aa1	ENSMUST00000155242	6188	457	8.66025403784439	1
Hsp90aa1	ENSMUST00000155242	6188	459	30.3108891324554	1
Hsp90aa1	ENSMUST00000155242	6188	461	23.3826859021798	1
Tnip1	ENSMUST00000155316	5499	276	37.4024995474511	1
Tnip1	ENSMUST00000155316	5499	283	37.4024995474511	1
Tnip1	ENSMUST00000155316	5499	285	94.4413113573139	1
Fgf3	ENSMUST00000155320	3914	1425	107.532186198922	1
Fgf3	ENSMUST00000155320	3914	1427	81.350436515706	1
Fgf3	ENSMUST00000155320	3914	1431	133.713935882138	1
Pipox	ENSMUST00000155401	5597	320	79.4803115383335	0
Dbp	ENSMUST00000155439	3568	1356	32.0429399400242	1
Pgs1	ENSMUST00000155507	5831	371	14.9099863282195	0
Lefty2	ENSMUST00000155546	610	141	234.700684660255	1
Lefty2	ENSMUST00000155546	611	145	27.1887985985179	1
Ddr1	ENSMUST00000155628	7784	745	26.8467875173176	1
Ddc	ENSMUST00000155690	5340	255	9.52627944162882	0
Timp2	ENSMUST00000155707	5831	371	12.1243556529821	1
Timp2	ENSMUST00000155707	5831	373	1.73205080756888	1
Lasp1	ENSMUST00000155762	5711	337	10.3923048454133	0
Lasp1	ENSMUST00000155762	5711	339	0.866025403784439	0
Ecm1	ENSMUST00000155815	1626	1022	9.64763821237733	1
Ecm1	ENSMUST00000155815	1626	1027	21.9264504826757	1
Ecm1	ENSMUST00000155815	1626	1028	14.9099863282195	1
Ecm1	ENSMUST00000155815	1626	1030	28.942914637132	1
Dpf2	ENSMUST00000155937	8324	856	21.0493924633687	1
Dpf2	ENSMUST00000155937	8324	857	71.0416995638694	1
Atp5j	ENSMUST00000155956	7597	686	3.50823207722812	1
Atp5j	ENSMUST00000155956	7597	687	1.75411603861406	1
Atp5j	ENSMUST00000155956	7597	688	8.77058019307029	1
Atp5j	ENSMUST00000155956	7597	693	35.0823207722812	1
Atp5j	ENSMUST00000155956	7597	694	0	1
Ddr1	ENSMUST00000155957	7784	745	26.8467875173176	1
Slc35a2	ENSMUST00000155967	8554	1571	22.5166604983954	0
Fam53a	ENSMUST00000155980	2465	1175	1.75411603861406	1
Fam53a	ENSMUST00000155980	2465	1178	11.4017542509914	1
Pex11b	ENSMUST00000156015	1629	1033	202.600402459924	1
Pdk1	ENSMUST00000156036	931	939	4.33012701892219	1
Pdk1	ENSMUST00000156036	931	940	6.06217782649107	1
Tubb5	ENSMUST00000156050	7784	745	21.650635094611	2
Hdac6	ENSMUST00000156127	8554	1567	7.01646415445624	1
Hdac6	ENSMUST00000156127	8554	1571	44.7299589846585	1
Rrp1b	ENSMUST00000156164	7767	729	6.06217782649107	2
Rrp1b	ENSMUST00000156164	7767	731	48.4974226119286	2
Rrp1b	ENSMUST00000156164	7767	732	13.856406460551	2
Rrp1b	ENSMUST00000156164	7767	735	16.4544826719043	2
Rrp1b	ENSMUST00000156164	7767	737	35.507041555162	2
Rrp1b	ENSMUST00000156164	7767	738	10.3923048454133	2
Eif4a2	ENSMUST00000156227	7434	670	119.687998551843	4
Eif4a2	ENSMUST00000156227	7434	671	178.596935339079	4
Eif4a2	ENSMUST00000156227	7434	672	330.077058506256	4
Cenpv	ENSMUST00000156349	5533	287	27.1887985985179	1
Atp9a	ENSMUST00000156397	1300	979	17.7661872850393	1
Atp9a	ENSMUST00000156397	1300	984	9.64763821237733	1
Atp9a	ENSMUST00000156397	1300	990	16.6641023668336	1
Rab34	ENSMUST00000156435	5597	316	0.866025403784439	1
Rab34	ENSMUST00000156435	5597	320	0.866025403784439	1
Rab34	ENSMUST00000156435	5597	322	2.59807621135332	1
Kdm2b	ENSMUST00000156474	2770	1237	17.3205080756888	0
Kdm2b	ENSMUST00000156474	2770	1238	15.5884572681199	0
Tgif1	ENSMUST00000156484	7887	805	101.921811266804	0
Kras	ENSMUST00000156486	3450	1325	5.26234811584218	1
Kras	ENSMUST00000156486	3450	1327	3.50823207722812	1
Bcl2l1	ENSMUST00000156688	1198	947	82.4434538148608	1
Bcl2l1	ENSMUST00000156688	1198	946	0.866025403784439	1
Pqbp1	ENSMUST00000156741	8554	1567	16.4544826719043	1
Pqbp1	ENSMUST00000156741	8554	1571	63.219854476264	1
Idh2	ENSMUST00000156761	3658	1384	3.50823207722812	0
Lass2	ENSMUST00000156850	1626	1022	0	1
Lass2	ENSMUST00000156850	1626	1027	1.73205080756888	1
Lass2	ENSMUST00000156850	1626	1028	4.33012701892219	1
Lass2	ENSMUST00000156850	1626	1030	3.46410161513775	1
Usp48	ENSMUST00000157012	2265	1102	35.0823207722812	0
Vdac1	ENSMUST00000157052	5484	270	87.89587393651	1
Snora81	ENSMUST00000157310	7434	670	116.882811085785	3
Snora81	ENSMUST00000157310	7434	671	162.700873031412	3
Snora81	ENSMUST00000157310	7434	672	330.077058506256	3
Snord2	ENSMUST00000157899	7434	670	119.687998551843	4
Snord2	ENSMUST00000157899	7434	671	178.596935339079	4
Snord2	ENSMUST00000157899	7434	672	330.077058506256	4
Nrbf2	ENSMUST00000159002	5059	209	0.866025403784439	1
Nrbf2	ENSMUST00000159002	5059	210	18.1865334794732	1
Nrbf2	ENSMUST00000159002	5059	211	1.73205080756888	1
Nrbf2	ENSMUST00000159002	5059	214	3.46410161513775	1
Sssca1	ENSMUST00000159008	8324	856	2.59807621135332	1
Sssca1	ENSMUST00000159008	8324	857	11.2583302491977	1
Tcf19	ENSMUST00000159009	7784	745	207.583872488353	1
Shisa4	ENSMUST00000159181	449	82	88.3345911860127	1
Shisa4	ENSMUST00000159181	449	84	53.6935750346352	1
Shisa4	ENSMUST00000159181	449	86	17.3205080756888	1
Shisa4	ENSMUST00000159181	449	87	32.0429399400242	1
Shisa4	ENSMUST00000159181	449	89	28.5788383248865	1
Pou2f1	ENSMUST00000159212	556	117	10.3923048454133	1
Pou2f1	ENSMUST00000159212	556	124	5.19615242270663	1
Pou2f1	ENSMUST00000159212	556	125	13.856406460551	1
Phc1	ENSMUST00000159252	3342	1276	604.050367691334	1
Usp7	ENSMUST00000159281	7359	664	9.64763821237733	0
Usp7	ENSMUST00000159287	7359	664	4.38529009653515	0
Myc	ENSMUST00000159327	7202	611	3.46410161513775	1
Myc	ENSMUST00000159327	7202	612	7.79422863405995	1
Myc	ENSMUST00000159327	7202	613	17.3205080756888	1
Myc	ENSMUST00000159338	7202	611	3.50823207722812	1
Myc	ENSMUST00000159338	7202	612	7.79422863405995	1
Myc	ENSMUST00000159338	7202	613	17.3205080756888	1
Phc1	ENSMUST00000159384	3342	1276	518.024618732197	1
Usp7	ENSMUST00000159387	7359	664	43.8529009653515	0
Tmem63a	ENSMUST00000159436	611	145	412.362557510648	2
Tmem63a	ENSMUST00000159436	610	141	132.435760915361	2
Usp7	ENSMUST00000159503	7359	664	9.64763821237733	0
Usp7	ENSMUST00000159509	7359	664	4.38529009653515	0
Phc1	ENSMUST00000159657	3342	1276	345.038058325236	1
Sssca1	ENSMUST00000159693	8324	856	2.59807621135332	1
Sssca1	ENSMUST00000159693	8324	857	11.2583302491977	1
Shisa4	ENSMUST00000159918	449	82	88.3345911860127	1
Shisa4	ENSMUST00000159918	449	84	53.6935750346352	1
Shisa4	ENSMUST00000159918	449	86	17.3205080756888	1
Shisa4	ENSMUST00000159918	449	87	32.0429399400242	1
Shisa4	ENSMUST00000159918	449	89	28.5788383248865	1
Hr	ENSMUST00000159959	6887	535	18.4182184054476	2
Hr	ENSMUST00000159959	6887	537	16.6641023668336	2
Hr	ENSMUST00000159959	6887	542	15.7870443475265	2
Hr	ENSMUST00000159959	6887	545	35.9593787915882	2
Myc	ENSMUST00000160009	7202	611	3.50823207722812	1
Myc	ENSMUST00000160009	7202	612	7.89352217376327	1
Myc	ENSMUST00000160009	7202	613	17.3205080756888	1
Sssca1	ENSMUST00000160141	8324	856	2.59807621135332	1
Sssca1	ENSMUST00000160141	8324	857	11.2583302491977	1
Phc1	ENSMUST00000160163	3342	1276	604.050367691334	1
Pou2f1	ENSMUST00000160260	556	117	10.3923048454133	1
Pou2f1	ENSMUST00000160260	556	124	5.19615242270663	1
Pou2f1	ENSMUST00000160260	556	125	13.856406460551	1
Usp7	ENSMUST00000160326	7359	659	205.713747510981	1
Usp7	ENSMUST00000160326	7359	664	42.0987849267374	1
Usp7	ENSMUST00000160326	7359	667	39.4676108688163	1
Usp7	ENSMUST00000160326	7359	668	28.0658566178249	1
Tmem120b	ENSMUST00000160344	2770	1237	12.2788122702984	0
Tmem120b	ENSMUST00000160344	2770	1238	13.1558702896054	0
Usp7	ENSMUST00000160405	7359	664	79.4803115383335	1
Usp7	ENSMUST00000160405	7359	667	121.558123529216	1
Usp7	ENSMUST00000160405	7359	668	112.207498642353	1
Usp7	ENSMUST00000160405	7359	659	164.009849610415	1
Rhof	ENSMUST00000160479	2770	1237	47.6881869230001	1
Rhof	ENSMUST00000160479	2770	1238	181.402122805138	1
Tmem120b	ENSMUST00000160489	2770	1237	12.2788122702984	0
Tmem120b	ENSMUST00000160489	2770	1238	13.1558702896054	0
Tmem63a	ENSMUST00000160508	611	145	97.2464988233727	1
Tmem63a	ENSMUST00000160508	610	141	49.9923071005007	1
Tmem63a	ENSMUST00000160536	611	145	97.2464988233727	1
Tmem63a	ENSMUST00000160536	610	141	49.9923071005007	1
Phc1	ENSMUST00000160696	3342	1276	561.037493211766	1
Dmrt1	ENSMUST00000160814	8399	882	29.9219996379608	1
6330549D23Rik	ENSMUST00000160818	1629	1033	303.462074680232	2
6330549D23Rik	ENSMUST00000160818	1630	1037	31.5740886950531	2
Phc1	ENSMUST00000160843	3342	1276	518.024618732197	1
Sssca1	ENSMUST00000160852	8324	856	2.59807621135332	1
Sssca1	ENSMUST00000160852	8324	857	11.2583302491977	1
Phc1	ENSMUST00000160863	3342	1276	345.038058325236	1
Tcf19	ENSMUST00000160885	7784	745	207.583872488353	1
Pou2f1	ENSMUST00000160908	556	117	10.3923048454133	1
Pou2f1	ENSMUST00000160908	556	124	5.19615242270663	1
Pou2f1	ENSMUST00000160908	556	125	13.856406460551	1
Tcf19	ENSMUST00000161012	7784	745	207.583872488353	1
Phc1	ENSMUST00000161054	3342	1276	604.050367691334	1
Tmem120b	ENSMUST00000161059	2770	1237	12.2788122702984	0
Tmem120b	ENSMUST00000161059	2770	1238	13.1558702896054	0
Hr	ENSMUST00000161069	6887	535	18.4182184054476	2
Hr	ENSMUST00000161069	6887	537	16.6641023668336	2
Hr	ENSMUST00000161069	6887	542	15.7870443475265	2
Hr	ENSMUST00000161069	6887	545	35.9593787915882	2
Phc1	ENSMUST00000161149	3342	1276	604.050367691334	1
Phc1	ENSMUST00000161210	3342	1276	604.050367691334	1
Phc1	ENSMUST00000161290	3342	1276	345.038058325236	1
Pias3	ENSMUST00000161296	1630	1037	35.5323745700785	1
Gli2	ENSMUST00000161301	372	74	65.4543742080393	1
Hr	ENSMUST00000161468	6887	535	18.4182184054476	2
Hr	ENSMUST00000161468	6887	537	16.6641023668336	2
Hr	ENSMUST00000161468	6887	542	15.7870443475265	2
Hr	ENSMUST00000161468	6887	545	35.9593787915882	2
Tmem63a	ENSMUST00000161523	611	145	412.362557510648	2
Tmem63a	ENSMUST00000161523	610	141	132.435760915361	2
Aggf1	ENSMUST00000161671	6544	468	33.7749907475931	1
Aggf1	ENSMUST00000161671	6544	471	39.8371685740842	1
Aggf1	ENSMUST00000161671	6544	472	13.856406460551	1
Phc1	ENSMUST00000161739	3342	1276	604.050367691334	1
Tmem63a	ENSMUST00000161847	611	145	329.141996017569	1
Tmem63a	ENSMUST00000161847	610	141	107.001078355458	1
Tmem63a	ENSMUST00000161942	610	141	49.1152490811937	1
Tmem63a	ENSMUST00000161942	611	145	86.8287439113959	1
Myc	ENSMUST00000161976	7202	611	3.46410161513775	1
Myc	ENSMUST00000161976	7202	612	7.79422863405995	1
Myc	ENSMUST00000161976	7202	613	17.3205080756888	1
Tmem120b	ENSMUST00000162104	2770	1237	12.2788122702984	0
Tmem120b	ENSMUST00000162104	2770	1238	13.1558702896054	0
Usp7	ENSMUST00000162141	7359	664	9.64763821237733	0
Pias3	ENSMUST00000162156	1630	1037	33.3282047336671	1
Rhof	ENSMUST00000162208	2770	1237	47.6881869230001	1
Rhof	ENSMUST00000162208	2770	1238	181.402122805138	1
Tmem63a	ENSMUST00000162283	611	145	329.141996017569	1
Tmem63a	ENSMUST00000162283	610	141	107.001078355458	1
Usp7	ENSMUST00000162445	7359	664	25.4346825599039	0
